RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31,2026-04-30,2026-05-31,2026-06-30,2026-07-31
102001,0,United States,country,,124760.35338645264,124979.84684334908,125252.0510481217,125835.87563680495,126507.78774271627,127228.16807921651,127991.19195619722,128814.80197552207,129671.502614,130531.46618984158,131387.3116451033,132244.31309693397,133030.99134317396,133727.68178879187,134399.65075662755,135126.1986199268,135910.25477868805,136714.67955108217,137542.40319399716,138407.1268154815,139279.56439982774,140148.253247297,140957.916053328,141716.9909934782,142388.32341688665,143030.43896436924,143685.0468955268,144397.23492088277,145183.86009711467,146035.93153324813,146970.05349204334,147967.38663094022,148977.98440560457,149987.05461409202,150948.12397605742,151883.75327404708,152730.45059814086,153540.6191998274,154350.34914062236,155231.88729837406,156201.80539850186,157208.00478850733,158266.8841995961,159391.51671445617,160581.54391958294,161782.4043680017,162899.07398481687,163949.12325563785,164951.66033274579,166022.69161854903,167204.31174371648,168525.2637117012,170012.7164072201,171632.61225296927,173378.20145467404,175148.90389576336,176897.1837201114,178572.5346193981,180144.97531981816,181694.13847269732,183193.06751062733,184722.37360906252,186299.9591239607,188077.17208739437,189965.09162948615,191942.51230410836,193934.67076757594,195949.73704913887,197931.37374561615,199808.2596132449,201521.65854444052,203069.80501038927,204395.54599288895,205626.7641023257,206866.85337583616,208199.2977522546,209514.4204091271,210674.34718958286,211583.1393060822,212282.31378577603,212740.12166203835,213063.42332030242,213232.85644676723,213335.09641057157,213372.89249418097,213413.12622828595,213442.15624893704,213471.7139064833,213377.5206088383,213106.88742777854,212604.14144357468,212010.3570713586,211301.15554111474,210539.41033207483,209624.96388535845,208660.07923534326,207553.01790491526,206333.59681067654,204962.60817316244,203482.62531385323,201943.4500293253,200324.5721007611,198601.8228613678,196691.38313609912,194758.3105520349,192871.46441785255,191025.09861311875,189195.1959532598,187409.9440171769,185887.7072407602,184491.65015055597,183175.9780926234,181845.68761988962,180592.5938685511,179457.69043324748,178407.89183835607,177443.34410630757,176655.28358806783,176210.44030986237,176011.02438745755,175946.05892311165,175874.926119782,175871.37825870534,175977.10702100917,176038.2596214798,175893.07783581153,175343.62332751378,174531.8719161121,173525.59237728527,172485.3460061782,171429.28746470684,170446.49220327163,169536.30477955972,168693.1571525455,167890.25720433574,167050.48511392775,166165.79699309132,165298.9881500659,164568.12785364853,163954.0374970253,163427.06024603688,162908.66810923745,162467.90901524984,162085.01056669117,161851.49081649157,161832.5549582504,162047.6424209322,162414.73936892088,162864.29643188056,163402.49649466702,163989.83636034283,164493.38247295434,165068.52200015043,165690.07669601307,166432.61113489236,167209.50259881516,168100.71889078376,169058.11560787717,170057.25190583186,171144.57303776327,172415.4610891704,173827.1278026389,175107.17913952225,176354.89261003933,177494.01088892933,178757.29047622796,179791.15158981198,180737.57936399372,181563.43384005493,182444.6660093595,183334.14087934908,184226.99454741014,185246.74156525973,186150.75416156263,187038.67461166639,187718.5199284182,188355.6443227904,188775.7736750866,189324.25980980624,189995.0637830546,190820.9763845865,191643.06426051015,192478.30943540778,193391.58274874897,194399.07151453057,195366.63470380273,196366.41070429224,197415.0285929029,198574.55640906372,199793.1903042028,200887.78582150722,201976.98900023891,203150.81704463306,204319.16165883196,205188.49612219245,205983.3396803539,206782.06189037976,207754.98046338305,208495.4021739479,209191.53355960528,209955.0618010367,210917.15833185252,211982.37402666884,213107.27310743913,214233.63525132174,215412.5162014362,216626.30625856973,217945.1485773693,219118.8427471474,220218.78124190262,221156.59291654165,222117.6667336362,223118.28095882735,224260.19595880772,225490.86157851169,226778.77502823554,228052.91843316282,229290.12330464728,230721.27537658092,232024.39452359648,233290.2834234916,234208.86399239572,235372.46184082996,236488.3194893531,237617.53503738425,238394.01598413466,239174.42292557203,240008.44127129702,241014.47156403723,242182.0645060429,243415.8374402083,244516.23880454828,245336.61970982255,246057.53913702964,246721.2824175459,247450.82143927828,248093.40952292996,248988.43860878356,250206.5062691269,251638.79580015494,253215.89771565364,254757.15288406776,256360.5355310416,257733.43421923695,258506.2151444156,258941.26241845347,259639.06508421953,261311.31729626292,264183.41414135747,267691.6870464131,271659.41716093087,275526.4582317543,279245.6612121408,283047.4719169974,287015.8410427098,291355.96683908685,296170.72277293284,301348.86383186793,305996.82340974937,309299.87388872425,311315.8508163942,313291.75045922,315970.4228519292,319271.7072127611,323813.5153508287,329253.223613825,335648.89831273514,342041.0548516396,347753.10103971214,352527.70790185936,355036.8449230213,355418.7798245831,354114.754316139,352860.80001733504,351831.23904240597,350896.1556399336,349670.7057969359,348775.1123264394,348711.8119163299,349704.515343631,351378.07426776737,353372.63535873947,355171.8777123943,356841.49760922097,358102.9030521502,359046.8193047732,359715.5099915508,360159.2743050259,360600.8769939675,361410.1485300522,362984.0110554976,364879.04945995467,366342.8516181507,366916.22684255143,367067.36829969083,367315.83964057633,367775.8836461026,368376.7566561764,368880.13312931516,369615.2196847457,370258.07630462135,370727.04686334234,370446.2018112564,369907.58141301054,369208.3651312602,368578.8551865125,368143.7496572218,367911.5946042543,368157.96114376065,368600.8309900376,369290.1097138421,370096.50334527344,370865.8557860769,371594.0254449355,372094.2254252454,372175.1525861958,371910.60333521647,371664.6274330835,371774.01398407604
394913,1,"New York, NY",msa,NY,221730.96142039512,222673.19290150484,223624.1511441069,225551.1605188331,227546.645458721,229758.93466593823,232175.9158115574,234750.13280748285,237384.55948419482,240012.163268176,242559.65802532618,244965.3709622179,247257.71599334545,249608.30781043615,251889.4969594986,254196.1302795577,256463.0949391809,258904.52416277304,261392.6348992997,264064.6744152083,266821.54835259164,269790.96442608704,272651.5337157969,275403.1879205646,278129.7883047802,280743.36182865704,283228.0331222571,285588.8692776566,288048.55874715815,290832.7967452398,293912.633926899,297626.87027508026,301664.57915595704,305789.4922783179,309610.0842358581,313359.204277941,317092.426158794,320833.48618042393,324718.39864890533,328427.56609620387,332178.71466286766,335887.03011791944,339772.56614105357,343639.5909626502,347272.37684928585,350668.6260927014,353838.50047470623,356879.4706494459,360120.7391128096,363358.25709469296,366707.88836899423,369979.2371300995,373723.6625722879,377858.50688972906,382477.6519665483,387263.84021816426,392227.4832772725,397206.99398448894,401989.648525987,406431.72888497176,410600.422258273,414650.16771593766,418765.501166224,423451.1792246085,428530.55856626853,433675.3503843471,438555.13198681426,443376.2518212572,448248.04613899835,453221.2516429187,457810.86507234705,462238.2521842064,466179.2091946562,470100.930057724,473448.8285036127,476463.31262812513,479067.9889385297,481499.9196795652,483278.43724134524,484151.73512142507,484068.62017037725,483137.7258425594,481708.2898799278,480023.9049048925,478415.2193830032,477183.0690266229,476907.9840908428,476727.31278713926,476553.93065768963,475401.1612774267,473782.53908552,472028.7140320786,470147.615035508,468748.6470575069,467339.6178990405,465974.7278208364,464683.06287826534,463307.08764985803,461535.0806634273,459499.6988598301,456599.0227049287,453636.77204742964,450378.09631370474,447330.33426252654,444187.12150239915,440803.7752322179,437258.6521270233,433855.3766823453,430326.7241444523,426900.98658123123,423594.8525361524,420368.7265503828,417584.7118048016,414799.79623724,412198.9979513882,409439.2255334806,407151.96340847114,405380.4833089872,404248.2560295177,403543.26014098787,403293.3429030112,403459.90733434673,403421.92616467085,403415.86485688743,403235.5595381015,403623.79703460634,404058.4405451237,404256.7250024201,403807.92284824356,402646.97651620227,401034.6256253828,399097.0277949006,397597.81801991,396423.7231249266,395760.1095838544,394786.5780102467,393666.0816048736,392082.74059364456,390469.8959812927,388824.45317094453,387230.2663380117,385627.23163615144,383917.52186923596,382356.1094482993,380922.0773924464,380039.84590727946,379980.59775663546,380508.27454822167,381384.4065356112,381885.98276210093,382249.4006952774,382153.49698346417,382273.0922211975,382226.21254118456,382385.3683609978,382434.41032118705,383148.32511295256,384115.28021117783,385196.9823029859,386163.7838711529,387350.1022989771,388974.3456941973,390735.86556693586,392728.62178914854,394742.28523535427,396803.542140803,398306.79494761134,399331.331384941,400527.32169799606,402300.42601606576,404868.44911673927,407668.2724482456,410422.39233642136,412269.58764478564,413276.4930584363,413742.1806498494,414533.60062297265,415514.02601928404,416781.0397734794,417621.97380458657,418158.06813617406,418361.1095640035,418841.3497160981,419463.171870231,420706.8323278618,421913.4151071901,423320.30462260055,425116.3313211699,427718.4295712607,430742.300070462,433439.5226030205,435775.95370610873,437558.8049297351,438925.85133962944,439666.3988572273,440664.67230206146,441955.6090526934,443604.5206065532,444865.2023701526,445501.8482685689,445867.64672764885,446647.1331588487,448216.21371132764,450763.17417351715,453269.42424644466,455879.7200293264,458278.6005796586,461303.0875389154,463956.9807101058,466233.48130634887,467831.98049974785,469460.3599461986,471090.8269863631,472927.8920378574,474514.56099328265,476295.0973000328,478060.94448551565,479643.2572497152,481475.3528726735,483393.55351231777,486029.1489104813,488276.9015208268,490732.8536550496,492785.3140150037,494661.3460736189,495703.06746988295,496600.9948470393,497227.55943070265,498287.59162107605,499885.46280871826,501925.4755027949,504147.5809134498,505622.5893192361,506922.46744771366,507631.81170569855,508131.0950421725,507857.2568642788,507892.7422844938,508885.63064216665,510580.60292153613,513074.7747916961,515367.56324561645,518004.71264573216,520402.46405333356,522302.82023220626,522651.87905649276,521714.9519453612,521014.47593759536,522726.2453157909,526519.2174358772,532010.424965636,538457.4543358929,544593.3329305692,551007.7259166145,556962.2396982198,562930.2936758094,568684.725517259,573845.4595740455,578148.140818126,580737.6302519287,582318.4846917837,584548.8434240426,588127.4317701828,592162.4477113974,596451.998090007,601174.2490993692,607611.9901280776,614385.4762638247,621220.267573537,627473.4685766125,631452.8161812461,632192.7512521638,629623.931479552,626995.69929661,624921.2079609822,623456.3203979655,622615.889349132,621223.9511340725,621547.4897582735,623607.2794976281,627741.7220711005,632019.2884582696,635714.6277087821,639099.2562004129,641896.5292122738,644304.3043408584,646676.4123624325,649511.5158197855,652470.8649532363,656613.5926497903,662149.6232072433,668407.802771037,673180.6679211046,676336.7903904696,679150.581230645,682984.8680478316,687109.9258699614,690720.2533493042,693558.5506637882,695386.3623297642,696484.265932417,697797.70853672,699522.577071573,701996.78294926,703794.278873722,705293.8433650621,706485.409407796,707288.2295799227,708711.5484973533,711084.9983096089,714481.5480493242,717957.1233285513,721070.448456482,724701.4119533403,728550.827603165,730998.2793664028,732547.9012918143,734053.6024368703,737078.2399727447
753899,2,"Los Angeles, CA",msa,CA,225112.63358072864,225950.3381980477,227066.15275909752,229286.24890651336,231714.33808801335,234125.42303511794,236597.0277594475,239092.17948251797,241442.59157863547,243541.39060048605,245438.93799684008,247337.70155971998,248720.7999224998,250225.92239538662,251936.0589763325,254450.4282810823,257075.885711703,259585.18650632657,262105.65500212475,264625.9853316637,267146.3772653004,269587.7838825855,271761.57207323826,273924.4032208483,275636.8485600873,277631.024478498,280102.41000903776,283446.9926009009,287297.93003300764,291346.4257860779,296192.37275043054,301346.3588974166,306588.5856900151,311386.56547175156,316015.32675866905,320541.4122622383,324361.42021137284,327939.7109330367,331808.28490364226,336308.2181070522,341685.1856788679,346482.6525139995,352062.17399813654,357969.2834234568,364697.09807982855,370725.0401179679,376415.7171338525,381988.62188944354,388089.3246402202,395012.6010285653,402976.92391856696,412336.2771370168,423459.49994677707,434987.3808370523,445736.21237541223,454977.346391358,463719.17581857654,472140.85908393055,478452.71524447674,484227.96109010297,489221.54156157334,495482.1970312109,502371.0025048675,509755.5236109469,516895.57295937184,523685.9413303013,531286.1376200587,539608.7924150093,548309.0002689295,557225.1567340931,564195.8747921797,570749.8650743472,576346.8585031148,581540.3551988747,586284.775623866,590464.1767653147,595058.5560648878,598903.0601013034,600740.6624156045,602255.5083983104,601554.0582649478,601488.493361005,600693.047751209,600507.1818830796,600538.4835410728,600264.0025294186,599317.1839099894,597586.3815482185,594465.20585299,591123.3498443563,585909.9114775896,580008.0125898365,572970.4330774801,565911.8660737062,560052.6186109722,553571.2542036069,547355.1080613624,539019.2134375583,529401.6879927388,516975.24516628566,503392.4295776416,490241.3253974487,478085.97770305467,467338.16557669506,459101.2500254034,451685.1585496024,444105.99223882845,434697.583517846,426753.5107162714,421565.84586941684,417970.63745611877,414802.36243486876,411669.86960926076,408114.0816112317,405213.3769919293,403189.3044920151,402629.1152429033,402890.3110686236,404866.56909391395,408615.0680889284,410965.96133995027,411284.8349974793,411520.7292591808,413520.81588610733,416468.4041012405,416687.847803996,414888.472516586,411190.70466308855,407346.0448682155,403484.1971961024,399863.07841332955,397888.46120436024,396796.27341497666,396714.30636227806,395483.97226971504,393886.7918168863,389979.73316981917,387862.9933907685,386309.6469581122,384536.58416945,381090.4572655407,377354.4667856503,375920.68049743254,375618.3896546268,375086.1557612104,373491.31290441327,370938.0151182755,368624.06108671054,367513.80551711057,367916.16817374615,369849.6929913249,373957.9274256378,379818.2259394725,386775.46656955226,394033.87561487284,401195.7240558271,406808.51139026554,410414.8976079789,412452.9090680008,415516.8916275834,420823.3433674543,427961.6872512842,435813.98151729995,443987.2621224479,452675.1612641536,461408.22400180856,468833.2281522536,474750.52147774555,477874.01978258294,479291.1355394945,479765.41800759337,481403.1836564457,483594.34400888236,485660.84459858434,487607.53908786195,490234.4461533771,494755.8259801248,500050.7342224243,505769.00857490004,510757.56924726773,514205.1965437988,515997.13944298663,516379.15903739404,516528.4076445166,517169.7946518842,518446.4778219983,519199.293079026,518039.70336321107,515086.5345639987,511581.48317823693,507879.3182531833,504453.16967457003,507019.33392752334,515837.4813248914,528038.3482383484,537283.1829200933,543057.9387229997,547723.8551824145,548307.4760897697,544815.5377214069,538206.3329939746,533553.8074362404,532502.599100921,534325.575122282,542267.6118978324,554010.7270146899,567733.1649451044,577620.6069444524,584366.2364555973,589405.2430235599,590538.563356738,590408.7972153105,590077.6067368987,593443.142482594,597619.902459636,602691.0054704319,609335.9828346604,617429.3198364953,625116.0057103619,630968.8921372223,635661.3186688105,639182.8604969854,642868.0381854578,648412.6275640908,655812.2821993758,663671.6638634425,669236.3669585349,672202.2813540088,669742.116242881,663327.5172944207,655514.6968158447,650534.6614180832,647998.3786988491,646714.0733862465,647554.0322530657,651388.7434654343,657691.9812957296,664439.7145711988,670588.2622474344,676167.5000968542,679445.5470930646,681004.3247695534,681784.5374382394,682766.7400722181,681810.1234026942,678932.8168888268,678610.8716865975,683743.7888811912,694747.4207186216,707919.9977224283,722507.5769971911,736424.6145643728,745797.3842147005,751644.7568446047,754894.5159753528,761829.0570134297,771660.8074022196,783810.263890131,795746.7635568478,804879.475230523,811957.4221722867,818795.189415228,827295.8279674513,837509.4387395937,849788.2200414081,864314.0570696391,880640.9509385623,895450.5129960654,907092.363862419,913655.6376146624,915517.759558485,912385.3888478907,906617.2181743314,901254.2053361371,897440.3668509627,894257.5435320185,885809.796086622,874708.351880758,864764.6915900927,862344.466181343,866196.0773007144,874134.1794826067,885545.6002761855,899352.4349920637,913293.1289266059,924891.903566985,933620.6219223045,939101.835757349,939258.27433849,936250.1819544524,935112.4614853719,938647.2191042238,944656.2267403067,948688.3150787777,953152.1087004839,958441.6734639392,964994.3919648776,970321.2691942713,974910.9302630904,979013.3859312484,979559.8971768268,977498.0748077809,972320.2333460763,967934.2785855085,963084.9529875178,958661.3595987331,956027.8425341662,954939.411545998,956013.0444698841,958467.8623339761,961838.2719341764,965861.4318363583,968431.8232621996,969683.3562614297,969344.1333467412,967696.1880848212,966216.9247150295,964714.9398009889,964933.5393668776
394463,3,"Chicago, IL",msa,IL,158537.23555690135,158683.99485354507,158963.50051899982,159658.84115311192,160495.25229939236,161433.93190260092,162433.03020651022,163842.79381144347,165498.18875416604,167405.142578412,168851.75707370153,170033.65628819188,170887.02330982732,171723.65954529514,172603.4611859807,173537.13354466986,174660.52270454474,175831.12397163373,176980.01791545746,178398.73558950078,179988.875958086,181863.69644704802,183254.96950842216,184329.7035940981,185029.0025473529,185863.8668462628,186844.29876941012,187782.20499198756,188796.01002813815,189820.27453851758,191053.65877093674,192616.17425209863,194320.9843898687,196149.11629755574,197384.7150859655,198482.85910294543,199349.09406830362,200439.64138706189,201473.7569168853,202652.51269615683,203747.53514191438,204799.856623942,205747.0874836458,207087.80167874056,208726.98018922392,210551.5207402004,211970.0870964419,213097.0771401995,214137.42924628573,215237.00771449914,216341.8987041325,217599.0540127521,219003.50800663393,220672.2483820646,222262.8433333163,224075.4542336013,225840.97978946115,227782.53149892413,229431.73366164413,231055.1067549136,232433.74102261072,233979.82666409304,235535.73368762134,237260.20854556575,239034.9494518834,240871.50702456353,242605.51147721626,244469.47156623544,246529.52117699964,248783.11707254485,250557.99585314255,252072.06053168795,253332.92137958645,254714.3673352144,256145.28764637778,257453.1972565544,258800.27932152935,259738.41562257442,260449.66563743737,260946.47704624568,261338.93685675194,261640.20113827035,261900.62129835747,262282.80007435667,262884.28169473313,263530.7398877689,264057.50015474553,264259.7655150793,264178.5480156097,263882.3972722097,263406.6552806866,262845.76180284924,261980.92590470685,261038.97409726595,260105.78553226157,259049.89656770544,257951.14043076872,255738.3415828203,254795.4949438099,252889.25099039075,252287.63689642612,250034.23206133314,248669.19939358011,245998.70506770382,243792.2975204991,240700.55551513427,237793.71874392798,234315.18350139167,230423.12341926785,227342.18466071994,224335.5550303374,222627.97403156082,220547.35291266043,218984.53844625843,217338.6415320233,215849.66629259256,213714.67094894152,211653.62941041484,209600.5993001012,208576.9726634416,207580.87472881866,207209.63927644232,206171.6272645639,206332.68400013915,205849.95743337143,206233.23551236364,204603.38808651463,203198.28743687784,200945.47722680308,199154.03223243784,196650.1047887936,194223.4274411948,192013.46496458366,190270.23050504815,189073.97443498368,187705.15620426842,186810.76904502363,185556.09651816668,184863.3690137016,183754.4793076441,182676.60774721138,180738.0649727613,179210.0235150224,177242.01688091076,175963.0919871847,174613.56945511035,173808.28836085674,173074.55125201933,172463.55404068515,172305.59513598264,172439.4378489131,172528.02550783264,172535.42757327063,172335.3074515554,171994.7305595682,171840.92954259718,172240.57165931526,173384.6359819435,174661.57784752277,176309.10507772406,177734.64931106046,179527.06450973856,181027.05647654858,182780.1218737101,184414.8126021,186387.11906814552,188261.215192384,190093.870318238,191552.8054252915,193021.4957360696,194388.78099875557,195641.98818208472,196886.3034917152,197917.34932941027,198962.4864104,199744.3996183012,200394.3598781308,200918.06398478546,201470.93177022506,202036.25832644865,202541.74437263273,202867.10057408424,203428.70883714277,203979.05956739778,204892.18015282543,205631.16960321498,206461.88969371526,207166.37065560292,207999.2786004342,209140.64742401414,210339.29144640212,211573.19815222244,212784.92273270708,214027.22263834623,214854.9032734082,215631.44968906045,216306.58163408338,217120.89199827192,217563.31647457185,217959.17463787095,218408.1488977277,219231.50876633442,220197.35970974097,221475.12386240377,222796.50365528231,224236.26184112145,225849.52845912825,227208.9831660343,228293.5764644097,228679.7324335375,228913.4111915758,229107.15959572108,229816.73219971635,230812.53286370076,232046.8677332652,233354.3221423036,234816.15541859553,236218.84346404628,237839.19331653052,239105.6142521148,240096.69244717344,240206.55466879226,240249.04410321638,240162.8207333013,240265.22421073294,240412.2064798961,240731.56801934555,241341.5558888529,242261.04369314536,243510.16089808047,244689.40820007608,245633.43190293794,246062.3303411718,246277.87670868868,246090.02467527578,245865.87741980192,245395.41207471388,245280.60069621695,245485.90243600053,246139.81860219428,247309.1352765518,248702.04952623244,250163.47055385614,251076.4715078776,251173.57105230537,250694.7446810198,250200.43474284196,250539.84318322668,252173.15545485207,254712.6102908371,257858.5388874782,260987.01617668846,264095.6570232383,267473.2838891263,270982.9770985474,274352.0725076909,277442.19904361904,280419.58953900414,282905.44515248906,284361.1127756603,284634.31095370854,284784.7911009017,285480.8612843583,287010.83678992937,289729.45954586234,293689.5790566567,298627.6161563983,303404.9817140564,306736.36172478413,308987.1050221533,309533.3794936783,308893.488673577,307151.6693052167,305750.88797574287,304949.8864799308,304513.75417280773,303882.05882325285,303722.6946676663,304392.3654748904,306149.69198672223,308425.84986210923,311086.115497862,313726.0075154903,316274.9184836948,318174.70028956194,319589.1338127176,320537.02571320214,321194.7107866542,321878.80159234424,323314.2982221222,325809.62285439455,328779.92425383,330973.1754719535,332238.6834135908,333000.1580072179,333954.0618344091,334992.156417194,336003.7796175987,337078.2644653125,338368.8492100808,339758.69125583756,341150.0902273108,342024.11693095166,342645.0320486007,342945.2832818053,343318.21646130364,344185.3940051415,345214.20599555335,346591.48752102285,347939.5859598904,349538.58213988645,351328.45080194244,353002.2564607596,354806.84820959764,356259.2146037734,357291.37720059324,357923.4527301644,358804.30984193133,360261.57097317715
